food_id,food_name_english,food_name_luganda,food_category,edible_portion_percent,energy_kcal_per_100g,protein_g_per_100g,fat_g_per_100g,carbohydrate_g_per_100g,fiber_g_per_100g,calcium_mg_per_100g,iron_mg_per_100g,zinc_mg_per_100g,vitamin_a_mcg_per_100g,vitamin_d_mcg_per_100g,vitamin_b12_mcg_per_100g,folate_mcg_per_100g,vitamin_c_mg_per_100g,omega3_g_per_100g,sodium_mg_per_100g,potassium_mg_per_100g,data_source,notes,preparation_state,seasonality,avg_market_price_ugx_per_kg,availability_score,region,data_collection_date,dataset_version
UG0087,Jackfruit,Jackfruit,Fruits,86,1.9,1.09,0.92,8.0,2.67,36.7,0.0,0.37,61.8,0.0,0.0,28.0,5.0,0.025,0.0,100.0,FAO/INFOODS,No additional notes for fruits category,fried,Rainy season,3650,0.56,Western,2020-12-22,v1.0-simulated-2025-11-12
UG0088,Chicken (meat) (steamed),Enkoko,Proteins,82,226.6,27.29,12.26,2.39,0.0,83.5,5.9,4.28,0.0,4.14,0.43,26.1,0.0,0.0,48.3,150.0,Estimated,Estimated value; requires verification from lab/FCT,steamed,Rainy season,409,0.47,Northern,2024-06-07,v1.0-simulated-2025-11-12
UG0089,Sunflower oil (raw),Sunflower oil,Fats,100,668.4,12.41,42.21,10.66,0.0,11.3,0.0,1.07,37.4,0.0,0.0,24.0,0.0,0.359,5.2,448.0,Estimated,Estimated value; requires verification from lab/FCT,raw,Year-round,715,0.28,Central,2018-08-28,v1.0-simulated-2025-11-12
UG0090,Chicken (meat),Enkoko,Proteins,83,309.9,44.35,15.89,14.84,0.0,149.1,0.5,2.56,9.7,0.0,2.05,22.6,9.4,0.828,246.2,371.4,FAO/INFOODS,No additional notes for proteins category,raw,Dry season,1723,0.9,Northern,2022-03-12,v1.0-simulated-2025-11-12
UG0091,Sweet potato (steamed),Emikajjo (sweet potato),Staples,87,84.8,2.88,0.0,31.08,2.3,3.3,0.92,0.1,42.8,0.0,0.0,36.1,0.0,0.056,0.7,450.7,Estimated,Estimated value; requires verification from lab/FCT,steamed,Dry season,872,0.61,Northern,2023-01-13,v1.0-simulated-2025-11-12
UG0092,Pineapple,Paineapul,Fruits,76,48.0,0.54,0.0,8.0,2.8,15.5,0.94,0.51,113.7,0.0,0.0,5.0,30.1,0.002,0.0,418.6,HarvestPlus 2012,No additional notes for fruits category,roasted,Year-round,1313,0.37,Western,2023-05-08,v1.0-simulated-2025-11-12
UG0093,Spinach (raw),Spinach,Vegetables,73,35.5,1.72,0.5,7.77,0.86,101.4,1.8,0.41,483.3,0.0,0.0,42.0,53.6,0.064,0.0,529.5,HarvestPlus 2012,No additional notes for vegetables category,raw,Rainy season,2162,0.53,Eastern,2016-06-14,v1.0-simulated-2025-11-12
UG0094,Cassava,Kasava,Staples,66,71.0,4.1,2.53,35.3,2.77,21.8,2.86,0.1,0.0,0.0,0.0,6.9,7.9,0.122,6.2,423.3,FAO/INFOODS,No additional notes for staples category,boiled,Harvest season,960,0.06,Central,2019-07-16,v1.0-simulated-2025-11-12
UG0095,Palm oil,Olivi ya palmo,Fats,73,556.4,0.0,45.07,2.28,0.0,12.8,1.15,0.68,0.0,0.0,0.0,24.6,0.0,0.11,0.0,516.5,UBOS market survey,No additional notes for fats category,smoked,Dry season,443,0.71,Eastern,2019-01-26,v1.0-simulated-2025-11-12
UG0096,Spinach (fried),Spinach,Vegetables,81,45.6,1.93,0.39,8.19,2.51,27.5,1.78,0.36,52.0,0.0,0.0,27.2,73.0,0.078,4.1,603.3,HarvestPlus 2012,No additional notes for vegetables category,fried,Rainy season,3759,0.86,Western,2024-08-26,v1.0-simulated-2025-11-12
UG0097,Sukuma wiki (collard greens),Sukuma wiki,Vegetables,66,10.3,2.72,0.0,12.29,2.88,36.2,4.46,0.0,0.0,0.0,0.0,5.0,5.0,0.053,19.9,661.5,Estimated,Estimated value; requires verification from lab/FCT,fried,Rainy season,1742,0.31,Central,2019-03-23,v1.0-simulated-2025-11-12
UG0098,Spinach,Spinach,Vegetables,83,79.2,3.85,0.13,1.0,2.45,22.3,0.0,0.52,306.4,0.0,0.0,88.1,14.1,0.064,0.0,642.1,FAO/INFOODS,No additional notes for vegetables category,raw,Dry season,241,0.43,National,2016-10-30,v1.0-simulated-2025-11-12
UG0099,Sorghum,Sorghum,Staples,83,97.4,2.02,0.79,36.0,0.0,40.1,2.15,0.49,27.8,0.0,0.0,23.4,14.2,0.082,6.4,363.4,HarvestPlus 2012,No additional notes for staples category,steamed,Harvest season,1773,0.28,Western,2025-02-02,v1.0-simulated-2025-11-12
UG0100,Sukuma wiki (collard greens) (raw),Sukuma wiki,Vegetables,79,37.3,3.7,1.8,6.77,5.44,35.3,3.9,0.95,36.0,0.0,0.0,12.6,59.4,0.023,0.0,299.5,Estimated,Estimated value; requires verification from lab/FCT,raw,Harvest season,3284,0.47,Central,2021-01-01,v1.0-simulated-2025-11-12
UG0101,Palm oil,Olivi ya palmo,Fats,83,647.6,0.0,58.5,3.86,0.0,38.5,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.085,0.0,366.0,FAO/INFOODS,No additional notes for fats category,fried,Rainy season,2045,0.61,National,2018-07-27,v1.0-simulated-2025-11-12
UG0102,Sorghum,Sorghum,Staples,71,99.6,0.59,0.58,18.85,1.07,21.6,1.03,0.29,0.0,0.0,0.0,27.6,0.1,0.053,4.2,554.1,Estimated,Estimated value; requires verification from lab/FCT,fried,Harvest season,2529,0.67,National,2022-11-08,v1.0-simulated-2025-11-12
UG0103,Groundnuts (raw),Ebijanjaalo (groundnuts),Proteins,85,215.1,35.12,11.36,6.42,0.0,224.4,6.35,1.48,19.0,0.0,0.0,12.6,0.0,0.507,0.0,574.2,UBOS market survey,No additional notes for proteins category,raw,Harvest season,1986,0.41,Eastern,2017-06-13,v1.0-simulated-2025-11-12
UG0104,Goat meat (fried),Enjovu,Proteins,83,131.3,38.51,6.36,0.33,0.0,5.0,9.25,3.03,27.7,4.9,0.93,27.0,1.5,0.586,0.0,150.0,Estimated,Estimated value; requires verification from lab/FCT,fried,Dry season,4134,0.57,Central,2020-04-27,v1.0-simulated-2025-11-12
UG0105,Pawpaw (papaya),Pawpaw,Fruits,70,35.5,0.3,0.94,15.63,1.46,9.0,0.5,0.28,30.0,0.0,0.0,5.0,25.6,0.0,0.0,100.0,Estimated,Estimated value; requires verification from lab/FCT,boiled,Dry season,3852,0.33,Western,2022-01-17,v1.0-simulated-2025-11-12
UG0106,Sorghum,Sorghum,Staples,91,91.5,4.01,0.21,12.57,3.18,18.0,0.39,0.05,75.0,0.0,0.0,5.7,23.1,0.005,7.1,300.7,UBOS market survey,No additional notes for staples category,sun-dried,Year-round,1183,0.84,National,2023-09-21,v1.0-simulated-2025-11-12
UG0107,Posho (maize meal) (dried),Posho,Staples,77,123.0,0.71,0.14,23.26,0.0,21.2,0.0,0.37,30.6,0.0,0.0,26.5,9.7,0.151,3.7,508.0,Estimated,Estimated value; requires verification from lab/FCT,dried,Rainy season,2181,0.63,Northern,2018-08-15,v1.0-simulated-2025-11-12
UG0108,Pineapple (raw),Paineapul,Fruits,68,77.8,1.07,1.23,8.0,0.5,24.1,0.44,0.23,59.5,0.0,0.0,10.5,77.1,0.0,0.0,329.3,HarvestPlus 2012,No additional notes for fruits category,raw,Dry season,1736,0.66,Eastern,2021-04-30,v1.0-simulated-2025-11-12
UG0109,Sukuma wiki (collard greens),Sukuma wiki,Vegetables,82,41.0,1.71,0.04,7.36,1.01,60.7,4.83,0.56,52.2,0.0,0.0,5.0,72.3,0.0,27.0,590.5,UBOS market survey,No additional notes for vegetables category,fried,Dry season,1605,0.16,Northern,2017-07-01,v1.0-simulated-2025-11-12
UG0110,Sukuma wiki (collard greens) (fried),Sukuma wiki,Vegetables,82,43.0,1.5,1.65,1.0,2.78,125.9,2.01,0.3,57.0,0.0,0.0,29.6,66.2,0.0,40.7,200.0,Estimated,Estimated value; requires verification from lab/FCT,fried,Dry season,1356,0.6,Western,2023-01-17,v1.0-simulated-2025-11-12
UG0111,Posho (maize meal),Posho,Staples,96,128.3,1.93,1.69,26.3,2.25,19.4,0.68,0.41,52.9,0.0,0.0,19.0,0.1,0.002,8.6,558.9,FAO/INFOODS,No additional notes for staples category,steamed,Year-round,2348,0.3,National,2017-04-26,v1.0-simulated-2025-11-12
UG0112,Nakati (eggplant),Nakati,Vegetables,83,40.0,1.0,0.76,9.53,1.82,26.2,2.53,0.18,173.5,0.0,0.0,98.0,17.6,0.032,0.0,613.7,FAO/INFOODS,No additional notes for vegetables category,roasted,Harvest season,1025,0.67,Western,2017-09-27,v1.0-simulated-2025-11-12
UG0113,Tomatoes,Tomati,Vegetables,100,43.0,3.93,0.04,7.63,0.5,100.1,0.0,0.04,0.0,0.0,0.0,5.0,26.0,0.061,6.2,200.0,UBOS market survey,No additional notes for vegetables category,raw,Rainy season,2823,0.91,Western,2023-04-25,v1.0-simulated-2025-11-12
UG0114,Mukene (small dried fish),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",raw,Rainy season,200,0.31,Western,2025-05-09,v1.0-simulated-2025-11-12
UG0115,Sunflower oil,Sunflower oil,Fats,67,616.4,0.05,60.64,6.63,0.0,2.0,1.6,1.87,40.2,0.0,0.0,24.8,0.0,0.0,5.4,528.9,UBOS market survey,No additional notes for fats category,roasted,Rainy season,2479,0.41,Northern,2024-09-17,v1.0-simulated-2025-11-12
UG0116,Jackfruit (steamed),Jackfruit,Fruits,80,80.7,0.3,0.0,8.0,0.56,2.0,1.25,0.36,19.9,0.0,0.0,37.7,5.0,0.0,5.3,465.9,Estimated,Estimated value; requires verification from lab/FCT,steamed,Harvest season,296,0.94,Northern,2022-01-16,v1.0-simulated-2025-11-12
UG0117,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,steamed,Harvest season,754,0.49,Central,2016-08-23,v1.0-simulated-2025-11-12
UG0118,Millet (raw),Oburo (millet),Staples,94,122.6,0.62,2.45,32.76,3.16,15.3,0.34,0.0,36.3,0.0,0.0,33.0,18.0,0.091,1.4,513.1,HarvestPlus 2012,No additional notes for staples category,raw,Rainy season,1366,0.72,Eastern,2016-10-07,v1.0-simulated-2025-11-12
UG0119,Sukuma wiki (collard greens),Sukuma wiki,Vegetables,81,18.0,3.03,0.87,7.83,5.01,44.8,3.34,0.0,45.2,0.0,0.0,55.9,50.5,0.035,8.6,200.0,HarvestPlus 2012,No additional notes for vegetables category,boiled,Year-round,3335,0.32,National,2017-04-16,v1.0-simulated-2025-11-12
UG0120,Goat meat (roasted),Enjovu,Proteins,86,203.2,27.92,16.32,0.0,1.22,5.0,0.5,3.89,4.3,5.74,2.43,32.3,0.0,1.248,63.5,276.1,FAO/INFOODS,No additional notes for proteins category,roasted,Harvest season,664,0.37,Northern,2020-11-24,v1.0-simulated-2025-11-12
UG0121,Sorghum,Sorghum,Staples,90,82.1,1.97,1.32,19.37,3.32,29.5,0.61,0.23,23.5,0.0,0.0,26.5,8.8,0.119,11.2,172.2,Estimated,Estimated value; requires verification from lab/FCT,steamed,Year-round,4280,0.61,National,2017-07-25,v1.0-simulated-2025-11-12
UG0122,Cassava,Kasava,Staples,74,96.1,3.05,0.59,23.16,1.09,22.1,2.13,0.0,0.0,0.0,0.0,5.0,4.8,0.046,0.0,211.7,FAO/INFOODS,No additional notes for staples category,steamed,Year-round,2310,0.53,Eastern,2023-03-05,v1.0-simulated-2025-11-12
UG0123,Matooke (green banana),Matooke,Staples,65,122.0,1.3,0.4,28.8,2.6,8.0,0.6,0.2,56.0,0.0,0.0,22.0,18.0,0.1,1.0,499.0,HarvestPlus 2012,Steamed preparation assumed,boiled,Year-round,2278,0.54,Northern,2020-10-23,v1.0-simulated-2025-11-12
UG0124,Cabbage,Cabbage,Vegetables,82,56.2,1.12,0.89,12.15,0.82,8.3,4.04,0.54,420.6,0.0,0.0,45.2,36.7,0.0,30.9,707.3,UBOS market survey,No additional notes for vegetables category,raw,Rainy season,1934,0.13,Western,2017-12-08,v1.0-simulated-2025-11-12
UG0125,Millet,Oburo (millet),Staples,93,110.4,3.63,0.46,23.87,2.58,16.5,0.0,0.22,97.1,0.0,0.0,14.1,10.1,0.046,14.5,543.6,HarvestPlus 2012,No additional notes for staples category,roasted,Rainy season,540,0.46,Western,2017-01-11,v1.0-simulated-2025-11-12
UG0126,Jackfruit (fried),Jackfruit,Fruits,93,32.5,0.42,0.26,8.27,2.62,57.2,0.0,0.25,80.0,0.0,0.0,24.4,27.7,0.042,3.4,102.5,FAO/INFOODS,No additional notes for fruits category,fried,Harvest season,3330,0.33,Central,2019-10-04,v1.0-simulated-2025-11-12
UG0127,Cassava,Kasava,Staples,80,77.1,3.43,2.47,22.84,3.53,20.1,3.13,0.1,63.2,0.0,0.0,7.8,0.0,0.0,6.3,377.6,UBOS market survey,No additional notes for staples category,smoked,Rainy season,660,0.36,Central,2025-03-12,v1.0-simulated-2025-11-12
UG0128,Sweet potato (roasted),Emikajjo (sweet potato),Staples,100,107.7,5.17,0.0,31.51,1.87,12.8,1.91,0.54,52.8,0.0,0.0,31.6,7.3,0.019,0.0,226.2,UBOS market survey,No additional notes for staples category,roasted,Harvest season,3867,0.49,Central,2020-08-10,v1.0-simulated-2025-11-12
UG0129,Spinach (dried),Spinach,Vegetables,73,17.1,0.86,0.82,6.04,4.1,5.0,0.0,0.41,367.1,0.0,0.0,60.4,30.2,0.058,2.2,800.0,UBOS market survey,No additional notes for vegetables category,dried,Harvest season,2538,0.22,Northern,2024-12-17,v1.0-simulated-2025-11-12
UG0130,Cabbage (fried),Cabbage,Vegetables,69,59.5,3.6,0.0,6.22,1.44,5.0,1.57,0.25,1170.7,0.0,0.0,48.0,5.0,0.022,30.4,909.5,UBOS market survey,No additional notes for vegetables category,fried,Dry season,819,0.71,Central,2024-11-02,v1.0-simulated-2025-11-12
UG0131,Posho (maize meal),Posho,Staples,58,145.4,2.64,2.16,42.75,2.5,7.7,0.9,0.08,47.3,0.0,0.0,10.3,6.2,0.0,0.9,376.5,HarvestPlus 2012,No additional notes for staples category,smoked,Dry season,2389,0.65,National,2025-05-31,v1.0-simulated-2025-11-12
UG0132,Pawpaw (papaya),Pawpaw,Fruits,84,68.4,2.23,0.52,17.11,1.74,50.6,1.17,0.07,0.0,0.0,0.0,10.9,5.0,0.018,7.2,258.5,Estimated,Estimated value; requires verification from lab/FCT,sun-dried,Harvest season,2087,0.96,Western,2023-10-30,v1.0-simulated-2025-11-12
UG0133,Palm oil,Olivi ya palmo,Fats,97,592.2,0.0,42.04,0.0,0.0,54.8,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,484.6,Estimated,Estimated value; requires verification from lab/FCT,raw,Harvest season,2977,0.22,Western,2021-04-14,v1.0-simulated-2025-11-12
UG0134,Eggs,Amagi,Proteins,100,321.0,41.76,10.49,9.51,0.0,134.9,6.46,0.78,76.1,4.29,0.31,11.4,3.5,0.724,57.8,412.3,HarvestPlus 2012,No additional notes for proteins category,smoked,Rainy season,3607,0.38,Western,2021-03-31,v1.0-simulated-2025-11-12
UG0135,Sukuma wiki (collard greens),Sukuma wiki,Vegetables,96,20.2,3.62,0.02,1.97,1.36,17.5,3.7,0.32,0.0,0.0,0.0,35.9,31.7,0.026,33.1,357.4,Estimated,Estimated value; requires verification from lab/FCT,smoked,Year-round,2895,0.84,Northern,2024-11-16,v1.0-simulated-2025-11-12
UG0136,Mukene (small dried fish),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",raw,Harvest season,236,0.53,National,2016-08-12,v1.0-simulated-2025-11-12
UG0137,Sunflower oil (dried),Sunflower oil,Fats,85,628.0,0.0,56.63,15.01,0.0,2.1,2.75,1.52,0.0,0.0,0.0,0.0,0.0,0.0,3.7,115.3,Estimated,Estimated value; requires verification from lab/FCT,dried,Year-round,1604,0.67,Eastern,2020-01-19,v1.0-simulated-2025-11-12
UG0138,Chicken (meat),Enkoko,Proteins,98,162.5,32.74,3.76,5.75,0.0,150.8,7.67,0.5,10.2,1.34,0.93,26.0,9.2,1.157,0.0,474.4,Estimated,Estimated value; requires verification from lab/FCT,smoked,Year-round,2580,0.52,Eastern,2022-11-14,v1.0-simulated-2025-11-12
UG0139,Sukuma wiki (collard greens),Sukuma wiki,Vegetables,100,46.6,4.62,0.1,1.0,1.67,73.1,2.32,0.3,424.2,0.0,0.0,5.0,29.2,0.106,21.0,602.2,Estimated,Estimated value; requires verification from lab/FCT,roasted,Harvest season,1900,0.6,Central,2025-07-16,v1.0-simulated-2025-11-12
UG0140,Sunflower oil (boiled),Sunflower oil,Fats,94,659.3,0.0,63.36,18.62,0.0,2.0,3.6,1.81,0.0,0.0,0.0,0.0,0.0,0.424,0.0,623.0,FAO/INFOODS,No additional notes for fats category,boiled,Dry season,2710,0.38,National,2025-09-16,v1.0-simulated-2025-11-12
UG0141,Dodo (amaranth),Dodo,Vegetables,86,40.9,3.17,0.0,4.81,2.86,5.0,2.77,0.3,902.2,0.0,0.0,82.2,11.0,0.042,8.5,350.6,FAO/INFOODS,No additional notes for vegetables category,smoked,Year-round,862,0.18,Northern,2024-07-18,v1.0-simulated-2025-11-12
UG0142,Nakati (eggplant) (dried),Nakati,Vegetables,67,22.1,3.7,0.57,6.3,4.29,40.2,1.64,0.16,337.2,0.0,0.0,44.3,5.0,0.041,0.0,294.9,UBOS market survey,No additional notes for vegetables category,dried,Dry season,1653,0.21,Northern,2016-07-02,v1.0-simulated-2025-11-12
UG0143,Chicken (meat) (boiled),Enkoko,Proteins,70,161.0,20.78,3.38,0.0,1.12,99.8,9.29,1.74,0.0,0.9,3.9,25.1,3.2,0.0,0.0,353.6,Estimated,Estimated value; requires verification from lab/FCT,boiled,Rainy season,3172,0.33,Northern,2023-09-23,v1.0-simulated-2025-11-12
UG0144,Sunflower oil,Sunflower oil,Fats,80,595.3,0.0,42.37,14.33,0.0,95.6,4.39,2.36,0.0,0.0,0.0,19.7,0.0,0.934,2.7,172.3,FAO/INFOODS,No additional notes for fats category,smoked,Year-round,4554,0.29,Western,2017-03-14,v1.0-simulated-2025-11-12
UG0145,Pineapple,Paineapul,Fruits,73,58.1,0.3,0.0,26.5,1.47,13.9,0.19,0.58,170.1,0.0,0.0,59.4,19.4,0.029,0.0,645.4,UBOS market survey,No additional notes for fruits category,smoked,Dry season,2325,0.45,Central,2022-09-10,v1.0-simulated-2025-11-12
UG0146,Jackfruit,Jackfruit,Fruits,75,38.5,1.27,0.19,14.54,2.33,11.2,0.0,0.09,135.6,0.0,0.0,17.3,5.0,0.032,3.3,454.0,Estimated,Estimated value; requires verification from lab/FCT,smoked,Rainy season,976,0.54,Northern,2019-10-28,v1.0-simulated-2025-11-12
UG0147,Mukene (small dried fish),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",sun-dried,Harvest season,669,0.39,Northern,2022-04-03,v1.0-simulated-2025-11-12
UG0148,Banana (ripe),Muzukulu,Fruits,96,38.6,0.82,0.8,13.78,1.01,2.0,0.35,0.38,167.3,0.0,0.0,10.9,23.4,0.0,10.7,100.0,FAO/INFOODS,No additional notes for fruits category,sun-dried,Harvest season,1451,0.62,Eastern,2016-04-06,v1.0-simulated-2025-11-12
UG0149,Passion fruit,Passion,Fruits,80,75.2,3.75,0.0,27.8,1.46,27.2,0.37,0.12,0.0,0.0,0.0,21.6,5.0,0.043,0.0,124.0,UBOS market survey,No additional notes for fruits category,roasted,Harvest season,3885,0.33,Northern,2021-07-14,v1.0-simulated-2025-11-12
UG0150,Sesame seeds,Sesame,Fats,87,629.7,0.0,51.37,10.78,0.0,81.8,0.0,2.49,10.3,0.0,0.0,9.2,0.0,0.255,3.3,332.6,Estimated,Estimated value; requires verification from lab/FCT,raw,Rainy season,4367,0.61,National,2019-03-31,v1.0-simulated-2025-11-12
UG0151,Beans (dried),Ebijanjaalo,Proteins,83,242.7,36.9,14.23,0.0,0.0,5.0,0.5,1.72,59.9,0.0,2.48,16.6,3.6,0.0,47.7,150.0,HarvestPlus 2012,No additional notes for proteins category,dried,Harvest season,445,0.57,Central,2017-10-05,v1.0-simulated-2025-11-12
UG0152,Posho (maize meal),Posho,Staples,87,134.2,4.05,2.26,16.06,0.15,2.6,0.96,0.64,0.0,0.0,0.0,31.1,6.0,0.025,0.0,100.0,FAO/INFOODS,No additional notes for staples category,raw,Harvest season,4569,0.87,Western,2022-01-25,v1.0-simulated-2025-11-12
UG0153,Cabbage,Cabbage,Vegetables,73,58.2,2.63,1.16,2.61,3.32,53.0,2.53,1.04,493.0,0.0,0.0,43.7,5.0,0.002,7.5,470.5,HarvestPlus 2012,No additional notes for vegetables category,smoked,Dry season,5617,0.64,National,2021-08-08,v1.0-simulated-2025-11-12
UG0154,Palm oil,Olivi ya palmo,Fats,80,530.2,0.0,56.99,0.0,0.0,2.0,0.0,4.78,47.8,0.0,0.0,0.0,0.0,0.492,0.0,512.4,HarvestPlus 2012,No additional notes for fats category,sun-dried,Year-round,1859,0.53,Eastern,2018-10-14,v1.0-simulated-2025-11-12
UG0155,Sukuma wiki (collard greens) (boiled),Sukuma wiki,Vegetables,100,29.6,2.42,0.0,10.94,2.4,22.8,0.0,0.64,384.7,0.0,0.0,11.2,5.0,0.071,6.3,523.9,HarvestPlus 2012,No additional notes for vegetables category,boiled,Harvest season,1959,0.32,Central,2017-05-03,v1.0-simulated-2025-11-12
UG0156,Dodo (amaranth),Dodo,Vegetables,96,20.4,2.09,0.5,2.15,2.19,69.4,2.31,0.11,289.7,0.0,0.0,56.4,5.0,0.108,3.3,543.6,Estimated,Estimated value; requires verification from lab/FCT,boiled,Dry season,200,0.59,Central,2025-05-07,v1.0-simulated-2025-11-12
UG0157,Beans,Ebijanjaalo,Proteins,100,57.0,23.01,3.92,2.74,1.15,48.8,0.82,0.5,32.9,8.52,1.24,24.1,5.5,0.0,193.2,390.5,UBOS market survey,No additional notes for proteins category,steamed,Dry season,900,0.8,Northern,2024-03-25,v1.0-simulated-2025-11-12
UG0158,Millet,Oburo (millet),Staples,78,126.9,2.65,2.9,30.86,1.94,20.2,0.77,1.34,0.0,0.0,0.0,28.1,0.0,0.039,1.3,576.1,FAO/INFOODS,No additional notes for staples category,boiled,Rainy season,3962,0.27,Central,2019-01-11,v1.0-simulated-2025-11-12
UG0159,Jackfruit (fried),Jackfruit,Fruits,87,77.4,2.15,0.94,8.16,2.23,2.0,0.8,0.29,0.0,0.0,0.0,5.0,15.1,0.011,0.0,427.8,FAO/INFOODS,No additional notes for fruits category,fried,Harvest season,1708,0.6,National,2024-04-04,v1.0-simulated-2025-11-12
UG0160,Posho (maize meal) (steamed),Posho,Staples,79,128.6,2.44,0.89,20.25,2.07,15.7,0.73,0.26,26.7,0.0,0.0,17.8,10.2,0.016,10.0,364.5,Estimated,Estimated value; requires verification from lab/FCT,steamed,Dry season,2516,0.33,Central,2016-11-03,v1.0-simulated-2025-11-12
UG0161,Mukene (small dried fish),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",roasted,Rainy season,468,0.95,Central,2020-11-28,v1.0-simulated-2025-11-12
UG0162,Sunflower oil,Sunflower oil,Fats,98,576.4,11.93,48.67,2.83,0.0,63.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,366.4,UBOS market survey,No additional notes for fats category,roasted,Harvest season,2469,0.3,Western,2020-09-27,v1.0-simulated-2025-11-12
UG0163,Pawpaw (papaya),Pawpaw,Fruits,90,110.9,0.39,1.24,8.0,2.43,2.0,0.77,0.13,15.0,0.0,0.0,27.2,8.6,0.0,4.8,120.8,Estimated,Estimated value; requires verification from lab/FCT,smoked,Harvest season,3459,0.25,Central,2023-03-16,v1.0-simulated-2025-11-12
UG0164,Mukene (small dried fish),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",sun-dried,Dry season,204,0.55,Western,2025-08-14,v1.0-simulated-2025-11-12
UG0165,Palm oil,Olivi ya palmo,Fats,97,644.6,21.69,42.59,0.0,0.0,2.0,3.14,0.0,1.4,0.0,0.0,15.2,0.0,0.311,4.1,383.3,UBOS market survey,No additional notes for fats category,raw,Year-round,571,0.27,National,2017-07-04,v1.0-simulated-2025-11-12
UG0166,Mukene (small dried fish) (boiled),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",boiled,Dry season,1405,0.27,Eastern,2018-09-22,v1.0-simulated-2025-11-12
UG0167,Sweet potato,Emikajjo (sweet potato),Staples,92,138.4,5.67,0.0,20.8,1.32,20.8,0.25,0.7,84.8,0.0,0.0,28.3,12.3,0.001,0.0,537.4,FAO/INFOODS,No additional notes for staples category,roasted,Year-round,1941,0.87,Central,2022-05-26,v1.0-simulated-2025-11-12
UG0168,Passion fruit (roasted),Passion,Fruits,91,62.3,0.81,1.17,8.0,1.14,2.0,0.55,0.22,169.8,0.0,0.0,54.0,5.0,0.02,2.0,190.4,UBOS market survey,No additional notes for fruits category,roasted,Rainy season,1640,0.32,Central,2022-07-22,v1.0-simulated-2025-11-12
UG0169,Chicken (meat),Enkoko,Proteins,100,248.3,28.58,11.83,11.35,1.38,90.3,7.92,0.5,68.5,8.44,3.53,1.0,0.0,0.896,0.0,407.4,FAO/INFOODS,No additional notes for proteins category,boiled,Rainy season,1014,0.37,National,2016-01-14,v1.0-simulated-2025-11-12
UG0170,Sunflower oil,Sunflower oil,Fats,78,646.8,0.0,51.61,14.87,0.0,140.6,1.3,0.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,307.6,UBOS market survey,No additional notes for fats category,smoked,Rainy season,1952,0.34,Western,2016-08-13,v1.0-simulated-2025-11-12
UG0171,Avocado (fried),Avocado,Fats,84,613.5,0.0,64.47,19.13,0.0,2.0,0.0,0.0,36.3,0.0,0.0,30.8,0.0,0.622,7.2,473.0,UBOS market survey,No additional notes for fats category,fried,Year-round,3625,0.4,Northern,2025-01-07,v1.0-simulated-2025-11-12
UG0172,Cassava (fried),Kasava,Staples,84,172.2,1.48,1.07,28.33,2.14,7.1,2.21,1.33,37.8,0.0,0.0,9.2,0.0,0.063,10.8,421.3,Estimated,Estimated value; requires verification from lab/FCT,fried,Dry season,1116,0.17,Central,2016-12-30,v1.0-simulated-2025-11-12
UG0173,Mukene (small dried fish),Mukene,Proteins,100,305.0,62.5,5.2,0.0,0.0,2200.0,18.5,4.8,45.0,22.0,8.5,12.0,0.0,1.2,320.0,340.0,FAO INFOODS/HarvestPlus,"Sun-dried, eaten whole with bones",sun-dried,Year-round,2517,0.48,Northern,2021-09-24,v1.0-simulated-2025-11-12
